Steps, Average Reward 
12756,2.2107243650047037
12757,2.210551070000784
12758,2.2103778021633484
12759,2.2102045614860097
12760,2.2100313479623823
12761,2.2098581615860824
12762,2.209685002350729
12763,2.2095118702499414
12764,2.2093387652773426
12765,2.209165687426557
12766,2.208992636691211
12767,2.208819613064933
12768,2.2086466165413534
12769,2.2084736471141047
12770,2.208300704776821
12771,2.208127789523138
12772,2.207954901346696
12773,2.2077820402411334
12774,2.207609206200094
12775,2.207436399217221
12776,2.2072636192861617
12777,2.2070908664005637
12778,2.206918140554077
12779,2.206745441740355
12780,2.2065727699530515
12781,2.2064001251858225
12782,2.2062275074323265
12783,2.2060549166862238
12784,2.2058823529411766
12785,2.205709816190849
12786,2.2055373064289068
12787,2.2053648236490186
12788,2.2051923678448544
12789,2.2050199390100866
12790,2.2048475371383893
12791,2.204675162223438
12792,2.204502814258912
12793,2.2043304932384897
12794,2.204158199155854
12795,2.2039859320046893
12796,2.203813691778681
12797,2.203641478471517
12798,2.203469292076887
12799,2.2032971325884834
12800,2.203125
12801,2.2029528943051324
12802,2.2027808154975785
12803,2.202608763571038
12804,2.202436738519213
12805,2.2022647403358064
12806,2.2020927690145244
12807,2.2019208245490747
12808,2.2017489069331666
12809,2.201577016160512
12810,2.201405152224824
12811,2.201233315119819
12812,2.2010615048392133
12813,2.200889721376727
12814,2.200717964726081
12815,2.2005462348809988
12816,2.200374531835206
12817,2.20020285558243
12818,2.2000312061163987
12819,2.199859583430845
12820,2.199687987519501
12821,2.199516418376102
12822,2.1993448759943846
12823,2.1991733603680887
12824,2.1990018714909545
12825,2.198830409356725
12826,2.1986589739591453
12827,2.198487565291962
12828,2.198316183348924
12829,2.198144828123782
12830,2.1979734996102884
12831,2.197802197802198
12832,2.197630922693267
12833,2.197459674277254
12834,2.1972884525479195
12835,2.197117257499026
12836,2.1969460891243378
12837,2.196774947417621
12838,2.196603832372644
12839,2.196432743983176
12840,2.196261682242991
12841,2.1960906471458608
12842,2.195919638685563
12843,2.1957486568558746
12844,2.195577701650576
12845,2.195406773063449
12846,2.1952358710882764
12847,2.195064995718845
12848,2.1948941469489416
12849,2.194723324772356
12850,2.1945525291828796
12851,2.1943817601743056
12852,2.1942110177404297
12853,2.1940403018750487
12854,2.193869612571962
12855,2.193698949824971
12856,2.193528313627878
12857,2.1933577039744887
12858,2.1931871208586093
12859,2.1930165642740493
12860,2.192846034214619
12861,2.1926755306741312
12862,2.1925050536464004
12863,2.192334603125243
12864,2.1921641791044775
12865,2.1919937815779247
12866,2.1918234105394063
12867,2.1916530659827465
12868,2.1914827479017718
12869,2.19131245629031
12870,2.191142191142191
12871,2.190971952451247
12872,2.1908017402113114
12873,2.19063155441622
12874,2.1904613950598106
12875,2.1902912621359225
12876,2.190121155638397
12877,2.189951075561078
12878,2.18978102189781
12879,2.1896109946424414
12880,2.18944099378882
12881,2.189271019330797
12882,2.1891010712622263
12883,2.188931149576962
12884,2.1887612542688606
12885,2.1885913853317813
12886,2.188421542759584
12887,2.188251726546132
12888,2.188081936685289
12889,2.187912173170921
12890,2.187742435996897
12891,2.1875727251570862
12892,2.1874030406453615
12893,2.187233382455596
12894,2.187063750581666
12895,2.186894145017449
12896,2.186724565756824
12897,2.186555012793673
12898,2.186385486121879
12899,2.1862159857353283
12900,2.186046511627907
12901,2.1858770637935043
12902,2.1857076422260113
12903,2.185538246919321
12904,2.185368877867328
12905,2.1851995350639286
12906,2.1850302185030217
12907,2.184860928178508
12908,2.184691664084289
12909,2.184522426214269
12910,2.1843532145623548
12911,2.184184029122454
12912,2.184014869888476
12913,2.183845736854333
12914,2.1836766300139385
12915,2.1835075493612077
12916,2.1833384948900587
12917,2.1831694665944106
12918,2.1830004644681837
12919,2.182831488505302
12920,2.1826625386996903
12921,2.182493615045275
12922,2.1823247175359852
12923,2.182155846165751
12924,2.181987000928505
12925,2.1818181818181817
12926,2.1816493888287174
12927,2.1814806219540497
12928,2.181311881188119
12929,2.1811431665248664
12930,2.1809744779582365
12931,2.1808058154821746
12932,2.180637179090628
12933,2.180468568777546
12934,2.1802999845368793
12935,2.180131426362582
12936,2.1799628942486087
12937,2.1797943881889155
12938,2.179625908177462
12939,2.1794574542082077
12940,2.179289026275116
12941,2.1791206243721506
12942,2.1789522484932777
12943,2.1787838986324655
12944,2.1786155747836835
12945,2.178447276940904
12946,2.1782790050981
12947,2.178110759249247
12948,2.1779425393883227
12949,2.177774345509306
12950,2.1776061776061777
12951,2.177438035672921
12952,2.177269919703521
12953,2.177101829691963
12954,2.176933765632237
12955,2.1767657275183327
12956,2.176597715344242
12957,2.176429729103959
12958,2.17626176879148
12959,2.1760938344008025
12960,2.175925925925926
12961,2.175758043360852
12962,2.1755901866995835
12963,2.175422355936126
12964,2.1752545510644863
12965,2.1750867720786733
12966,2.1749190189726977
12967,2.1747512917405722
12968,2.174583590376311
12969,2.17441591487393
12970,2.174248265227448
12971,2.1740806414308844
12972,2.1739130434782608
12973,2.1737454713636013
12974,2.1735779250809313
12975,2.1734104046242773
12976,2.1732429099876693
12977,2.1730754411651385
12978,2.1729079981507167
12979,2.172740580938439
12980,2.172573189522342
12981,2.172405823896464
12982,2.172238484054845
12983,2.1720711699915274
12984,2.1719038817005547
12985,2.1717366191759724
12986,2.1715693824118283
12987,2.1714021714021716
12988,2.1712349861410534
12989,2.1710678266225267
12990,2.1709006928406467
12991,2.1707335847894695
12992,2.1705665024630543
12993,2.1703994458554607
12994,2.170232414960751
12995,2.1700654097729895
12996,2.169898430286242
12997,2.169731476494576
12998,2.1695645483920605
12999,2.1693976459727673
13000,2.169230769230769
13001,2.1690639181601417
13002,2.168897092754961
13003,2.1687302930093058
13004,2.168563518917256
13005,2.1683967704728953
13006,2.168230047670306
13007,2.168063350503575
13008,2.1678966789667897
13009,2.1677300330540397
13010,2.167563412759416
13011,2.1673968180770116
13012,2.167230249000922
13013,2.167063705525244
13014,2.1668971876440755
13015,2.1667306953515175
13016,2.166564228641672
13017,2.1663977875086426
13018,2.1662313719465356
13019,2.1660649819494586
13020,2.165898617511521
13021,2.1657322786268334
13022,2.16556596528951
13023,2.165399677493665
13024,2.1652334152334154
13025,2.165067178502879
13026,2.1649009672961768
13027,2.164734781607431
13028,2.1645686214307647
13029,2.164402486760304
13030,2.1642363775901767
13031,2.1640702939145116
13032,2.1639042357274403
13033,2.163738203023095
13034,2.1635721957956116
13035,2.1634062140391253
13036,2.163240257747775
13037,2.1630743269157016
13038,2.1629084215370455
13039,2.1627425416059514
13040,2.1625766871165646
13041,2.162410858063032
13042,2.162245054439503
13043,2.162079276240129
13044,2.1619135234590616
13045,2.1617477960904563
13046,2.1615820941284687
13047,2.1614164175672568
13048,2.161250766400981
13049,2.1610851406238027
13050,2.160919540229885
13051,2.160753965213394
13052,2.1605884155684953
13053,2.160422891289359
13054,2.1602573923701547
13055,2.1600919188050556
13056,2.1599264705882355
13057,2.15976104771387
13058,2.1595956501761373
13059,2.1594302779692165
13060,2.1592649310872893
13061,2.1590996095245387
13062,2.2354922676466087
13063,2.2353211360330705
13064,2.2351500306184935
13065,2.2349789513968616
13066,2.2348078983621615
13067,2.2346368715083798
13068,2.2344658708295073
13069,2.234294896319535
13070,2.234123947972456
13071,2.233953025782266
13072,2.233782129742962
13073,2.233611259848543
13074,2.233440416093009
13075,2.2332695984703634
13076,2.23309880697461
13077,2.2329280415997554
13078,2.2327573023398073
13079,2.232586589188776
13080,2.232415902140673
13081,2.2322452411895113
13082,2.2320746063293075
13083,2.231903997554078
13084,2.2317334148578416
13085,2.2315628582346196
13086,2.231392327678435
13087,2.231221823183312
13088,2.2310513447432765
13089,2.230880892352357
13090,2.2307104660045836
13091,2.2305400656939884
13092,2.2303696914146043
13093,2.2301993431604674
13094,2.2300290209256146
13095,2.2298587247040857
13096,2.2296884544899207
13097,2.229518210277163
13098,2.2293479920598567
13099,2.229177799832048
13100,2.2290076335877864
13101,2.2288374933211204
13102,2.2286673790261027
13103,2.228497290696787
13104,2.2283272283272284
13105,2.228157191911484
13106,2.2279871814436136
13107,2.2278171969176777
13108,2.2276472383277386
13109,2.2274773056678616
13110,2.227307398932113
13111,2.2271375181145605
13112,2.226967663209274
13113,2.2267978342103256
13114,2.226628031111789
13115,2.2264582539077393
13116,2.226288502592254
13117,2.2261187771594115
13118,2.225949077603293
13119,2.2257794039179815
13120,2.225609756097561
13121,2.2254401341361176
13122,2.2252705380277398
13123,2.225100967766517
13124,2.2249314233465407
13125,2.224761904761905
13126,2.224592412006704
13127,2.224422945075036
13128,2.224253503960999
13129,2.2240840886586946
13130,2.223914699162224
13131,2.2237453354656918
13132,2.2235759975632043
13133,2.2234066854488694
13134,2.223237399116796
13135,2.2230681385610964
13136,2.2228989037758833
13137,2.2227296947552713
13138,2.222560511493378
13139,2.2223913539843214
13140,2.2222222222222223
13141,2.2220531162012023
13142,2.221884035915386
13143,2.221714981358898
13144,2.2215459525258674
13145,2.221376949410422
13146,2.221207972006694
13147,2.2210390203088157
13148,2.220870094310922
13149,2.220701194007149
13150,2.220532319391635
13151,2.2203634704585204
13152,2.2201946472019465
13153,2.220025849616057
13154,2.2198570776949977
13155,2.2196883314329154
13156,2.2195196108239585
13157,2.219350915862279
13158,2.2191822465420277
13159,2.21901360285736
13160,2.2188449848024314
13161,2.2186763923714
13162,2.218507825558426
13163,2.241130441388741
13164,2.240960194469766
13165,2.240789973414356
13166,2.2406197782166184
13167,2.2404496088706614
13168,2.2402794653705955
13169,2.2401093477105323
13170,2.239939255884586
13171,2.239769189886873
13172,2.239599149711509
13173,2.2394291353526152
13174,2.2392591468043115
13175,2.239089184060721
13176,2.2389192471159682
13177,2.23874933596418
13178,2.238579450599484
13179,2.2384095910160102
13180,2.2382397572078907
13181,2.2380699491692586
13182,2.2379001668942498
13183,2.237730410377001
13184,2.2375606796116503
13185,2.2373909745923397
13186,2.237221295313211
13187,2.2370516417684083
13188,2.2368820139520778
13189,2.236712411858367
13190,2.2365428354814254
13191,2.2363732848154045
13192,2.2362037598544573
13193,2.2360342605927386
13194,2.235864787024405
13195,2.235695339143615
13196,2.2355259169445287
13197,2.2353565204213077
13198,2.2351871495681164
13199,2.23501780437912
13200,2.234848484848485
13201,2.234679190970381
13202,2.234509922738979
13203,2.2343406801484513
13204,2.234171463192972
13205,2.234002271866717
13206,2.233833106163865
13207,2.233663966078595
13208,2.2334948516050876
13209,2.2333257627375276
13210,2.2331566994700984
13211,2.2329876617969875
13212,2.2328186497123825
13213,2.2326496632104744
13214,2.232480702285455
13215,2.232311766931517
13216,2.232142857142857
13217,2.231973972913672
13218,2.2318051142381603
13219,2.231636281110523
13220,2.231467473524962
13221,2.2312986914756827
13222,2.23112993495689
13223,2.230961203962792
13224,2.2307924984875984
13225,2.23062381852552
13226,2.2304551640707695
13227,2.2302865351175627
13228,2.2301179316601147
13229,2.229949353692645
13230,2.2297808012093725
13231,2.22961227420452
13232,2.2294437726723095
13233,2.2292752966069673
13234,2.22910684600272
13235,2.2289384208537966
13236,2.2287700211544275
13237,2.228601646898844
13238,2.2284332980812813
13239,2.228264974695974
13240,2.22809667673716
13241,2.2279284041990786
13242,2.2277601570759704
13243,2.227591935362078
13244,2.227423739051646
13245,2.2272555681389203
13246,2.227087422618149
13247,2.2269193024835814
13248,2.2267512077294684
13249,2.226583138350064
13250,2.2264150943396226
13251,2.2262470756924007
13252,2.226079082402656
13253,2.2259111144646497
13254,2.2257431718726424
13255,2.225575254620898
13256,2.2254073627036814
13257,2.2252394961152597
13258,2.225071654849902
13259,2.224903838901878
13260,2.22473604826546
13261,2.224568282934922
13262,2.2244005429045393
13263,2.2242328281685895
13264,2.224065138721351
13265,2.223897474557105
13266,2.223729835670134
13267,2.2235622220547224
13268,2.2233946337051553
13269,2.223227070615721
13270,2.2230595327807086
13271,2.2228920201944087
13272,2.222724532851115
13273,2.222557070745122
13274,2.2223896338707245
13275,2.2222222222222223
13276,2.2220548357939136
13277,2.2218874745801007
13278,2.2217201385750864
13279,2.2215528277731758
13280,2.2213855421686746
13281,2.221218281755892
13282,2.221051046529137
13283,2.2208838364827224
13284,2.2207166516109607
13285,2.220549491908167
13286,2.2203823573686585
13287,2.220215247986754
13288,2.220048163756773
13289,2.219881104673038
13290,2.219714070729872
13291,2.219547061921601
13292,2.219380078242552
13293,2.2192131196870535
13294,2.219046186249436
13295,2.2188792779240316
13296,2.2187123947051743
13297,2.2185455365872
13298,2.2183787035644458
13299,2.2182118956312507
13300,2.218045112781955
13301,2.2178783550109014
13302,2.217711622312434
13303,2.217544914680899
13304,2.217378232110643
13305,2.2172115745960164
13306,2.2170449421313694
13307,2.2168783347110543
13308,2.216711752329426
13309,2.21654519498084
13310,2.2163786626596544
13311,2.2162121553602283
13312,2.216045673076923
13313,2.2158792158041014
13314,2.2157127835361274
13315,2.2155463762673677
13316,2.21537999399219
13317,2.2152136367049637
13318,2.21504730440006
13319,2.214880997071852
13320,2.214714714714715
13321,2.2145484573230236
13322,2.2143822248911573
13323,2.2142160174134955
13324,2.214049834884419
13325,2.2138836772983113
13326,2.2137175446495574
13327,2.213551436932543
13328,2.2133853541416566
13329,2.213219296271288
13330,2.213053263315829
13331,2.2128872552696723
13332,2.212721272127213
13333,2.212555313882847
13334,2.2123893805309733
13335,2.212223472065992
13336,2.2120575884823035
13337,2.211891729774312
13338,2.2117258959364223
13339,2.2115600869630407
13340,2.211394302848576
13341,2.211228543587437
13342,2.2110628091740367
13343,2.210897099602788
13344,2.2107314148681056
13345,2.210565754964406
13346,2.210400119886108
13347,2.2102345096276315
13348,2.2100689241833984
13349,2.209903363547831
13350,2.209737827715356
13351,2.2095723166803984
13352,2.2094068304373877
13353,2.2092413689807535
13354,2.2090759323049274
13355,2.208910520404343
13356,2.2087451332734354
13357,2.2085797709066406
13358,2.208414433298398
13359,2.208249120443147
13360,2.2080838323353293
13361,2.2079185689693883
13362,2.2077533303397696
13363,2.207588116440919
13364,2.2074229272672854
13365,2.2072577628133185
13366,2.20709262307347
13367,2.2069275080421935
13368,2.2067624177139438
13369,2.2065973520831776
13370,2.206432311144353
13371,2.2062672948919304
13372,2.206102303320371
13373,2.2059373364241384
13374,2.205772394197697
13375,2.205607476635514
13376,2.2054425837320575
13377,2.205277715481797
13378,2.2051128718792046
13379,2.2049480529187533
13380,2.204783258594918
13381,2.2046184889021747
13382,2.204453743835002
13383,2.2042890233878802
13384,2.2041243275552898
13385,2.2039596563317145
13386,2.203795009711639
13387,2.2036303876895498
13388,2.2034657902599344
13389,2.203301217417283
13390,2.2031366691560867
13391,2.2029721454708384
13392,2.2028076463560335
13393,2.202643171806167
13394,2.2024787218157384
13395,2.202314296379246
13396,2.2021498954911913
13397,2.2019855191460773
13398,2.2018211673384087
13399,2.2016568400626912
13400,2.201492537313433
13401,2.201328259085143
13402,2.2011640053723327
13403,2.2009997761695144
13404,2.2008355714712025
13405,2.2006713912719134
13406,2.2005072355661643
13407,2.2003431043484745
13408,2.200178997613365
13409,2.2000149153553585
13410,2.1998508575689786
13411,2.199686824248751
13412,2.1995228153892037
13413,2.1993588309848655
13414,2.199194871030267
13415,2.19903093551994
13416,2.1988670244484196
13417,2.1987031378102406
13418,2.1985392755999404
13419,2.1983754378120577
13420,2.1982116244411327
13421,2.1980478354817077
13422,2.1978840709283265
13423,2.1977203307755344
13424,2.1975566150178785
13425,2.197392923649907
13426,2.19722925666617
13427,2.19706561406122
13428,2.19690199582961
13429,2.1967384019658946
13430,2.1965748324646315
13431,2.196411287320378
13432,2.196247766527695
13433,2.1960842700811436
13434,2.1959207979752864
13435,2.195757350204689
13436,2.1955939267639177
13437,2.1954305276475403
13438,2.1952671528501266
13439,2.1951038023662477
13440,2.1949404761904763
13441,2.194777174317387
13442,2.1946138967415565
13443,2.1944506434575617
13444,2.194287414459982
13445,2.194124209743399
13446,2.1939610293023946
13447,2.1937978731315537
13448,2.193634741225461
13449,2.193471633578705
13450,2.193308550185874
13451,2.1931454910415584
13452,2.192982456140351
13453,2.1928194454768453
13454,2.192656459045637
13455,2.192493496841323
13456,2.192330558858502
13457,2.1921676450917738
13458,2.192004755535741
13459,2.1918418901850063
13460,2.1916790490341755
13461,2.1915162320778547
13462,2.191353439310652
13463,2.191190670727178
13464,2.191027926322044
13465,2.1908652060898626
13466,2.1907025100252486
13467,2.190539838122819
13468,2.1903771903771903
13469,2.1902145667829833
13470,2.190051967334818
13471,2.189889392027318
13472,2.1897268408551067
13473,2.1895643138128107
13474,2.189401810895057
13475,2.189239332096475
13476,2.189076877411695
13477,2.188914446835349
13478,2.1887520403620715
13479,2.1885896579864976
13480,2.188427299703264
13481,2.1882649655070097
13482,2.188102655392375
13483,2.1879403693540014
13484,2.1877781073865323
13485,2.1876158694846124
13486,2.187453655642889
13487,2.1872914658560094
13488,2.187129300118624
13489,2.1869671584253836
13490,2.1868050407709414
13491,2.1866429471499518
13492,2.186480877557071
13493,2.186318831986956
13494,2.1861568104342672
13495,2.1859948128936644
13496,2.18583283935981
13497,2.185670889827369
13498,2.185508964291006
13499,2.1853470627453886
13500,2.185185185185185
13501,2.1850233316050662
13502,2.1848615019997037
13503,2.184699696363771
13504,2.1845379146919433
13505,2.184376156978897
13506,2.18421442321931
13507,2.1840527134078624
13508,2.183891027539236
13509,2.183729365608113
13510,2.1835677276091783
13511,2.183406113537118
13512,2.183244523386619
13513,2.1830829571523718
13514,2.182921414829066
13515,2.182759896411395
13516,2.1825984018940514
13517,2.1824369312717318
13518,2.182275484539133
13519,2.1821140616909536
13520,2.1819526627218937
13521,2.181791287626655
13522,2.1816299363999407
13523,2.1814686090364566
13524,2.181307305530908
13525,2.1811460258780038
13526,2.180984770072453
13527,2.1808235381089673
13528,2.180662329982259
13529,2.1805011456870425
13530,2.180339985218034
13531,2.1801788485699505
13532,2.1800177357375112
13533,2.1798566467154363
13534,2.179695581498448
13535,2.1795345400812707
13536,2.179373522458629
13537,2.1792125286252495
13538,2.1790515585758605
13539,2.1788906123051923
13540,2.178729689807976
13541,2.1785687910789453
13542,2.178407916112834
13543,2.1782470649043786
13544,2.1780862374483165
13545,2.177925433739387
13546,2.177764653772331
13547,2.177603897541891
13548,2.1774431650428108
13549,2.1772824562698356
13550,2.177121771217712
13551,2.1769611098811894
13552,2.176800472255018
13553,2.176639858333948
13554,2.1764792681127343
13555,2.1763187015861307
13556,2.1761581587488936
13557,2.175997639595781
13558,2.175837144121552
13559,2.1756766723209675
13560,2.1755162241887906
13561,2.1753557997197848
13562,2.1751953989087154
13563,2.1750350217503502
13564,2.1748746682394575
13565,2.174714338370807
13566,2.1745540321391714
13567,2.1743937495393233
13568,2.1742334905660377
13569,2.174073255214091
13570,2.1739130434782608
13571,2.1737528553533267
13572,2.17359269083407
13573,2.173432549915273
13574,2.1732724325917196
13575,2.173112338858195
13576,2.1729522687094875
13577,2.1727922221403846
13578,2.172632199145677
13579,2.194565137344429
13580,2.1944035346097204
13581,2.194241955673367
13582,2.1940804005301136
13583,2.193918869174704
13584,2.1937573616018846
13585,2.193595877806404
13586,2.193434417783012
13587,2.193272981526459
13588,2.1931115690314984
13589,2.192950180292884
13590,2.1927888153053714
13591,2.192627474063719
13592,2.1924661565626837
13593,2.192304862797028
13594,2.1921435927615125
13595,2.191982346450901
13596,2.1918211238599588
13597,2.191659924983452
13598,2.1914987498161493
13599,2.19133759835282
13600,2.1911764705882355
13601,2.191015366517168
13602,2.190854286134392
13603,2.1906932294346837
13604,2.19053219641282
13605,2.1903711870635796
13606,2.1902102013817433
13607,2.190049239362093
13608,2.189888300999412
13609,2.1897273862884856
13610,2.1895664952241
13611,2.1894056278010434
13612,2.189244784014105
13613,2.189083963858077
13614,2.1889231673277507
13615,2.1887623944179215
13616,2.1886016451233843
13617,2.1884409194389365
13618,2.1882802173593774
13619,2.1881195388795067
13620,2.1879588839941264
13621,2.1877982526980397
13622,2.187637644986052
13623,2.1874770608529692
13624,2.1873165002935995
13625,2.1871559633027524
13626,2.1869954498752384
13627,2.1868349600058705
13628,2.1866744936894627
13629,2.1865140509208305
13630,2.1863536316947907
13631,2.1861932360061624
13632,2.1860328638497655
13633,2.1858725152204213
13634,2.185712190112953
13635,2.1855518885221854
13636,2.185391610442945
13637,2.1852313558700596
13638,2.1850711247983576
13639,2.18491091722267
13640,2.1847507331378297
13641,2.1845905725386703
13642,2.1844304354200266
13643,2.184270321776735
13644,2.1841102316036354
13645,2.183950164895566
13646,2.183790121647369
13647,2.1836301018538875
13648,2.183470105509965
13649,2.1833101326104476
13650,2.183150183150183
13651,2.18299025712402
13652,2.1828303545268093
13653,2.1826704753534023
13654,2.1825106195986526
13655,2.182350787257415
13656,2.182190978324546
13657,2.182031192794904
13658,2.1818714306633473
13659,2.1817116919247383
13660,2.1815519765739384
13661,2.181392284605812
13662,2.1812326160152247
13663,2.181072970797043
13664,2.180913348946136
13665,2.180753750457373
13666,2.1805941753256257
13667,2.180434623545767
13668,2.180275095112672
13669,2.1801155900212157
13670,2.1799561082662766
13671,2.1797966498427326
13672,2.179637214745465
13673,2.179477802969356
13674,2.1793184145092876
13675,2.179159049360146
13676,2.1789997075168177
13677,2.1788403889741903
13678,2.1786810937271532
13679,2.1785218217705973
13680,2.1783625730994154
13681,2.178203347708501
13682,2.1780441455927497
13683,2.1778849667470586
13684,2.177725811166326
13685,2.177566678845451
13686,2.1774075697793367
13687,2.1772484839628845
13688,2.1770894213909995
13689,2.176930382058587
13690,2.176771365960555
13691,2.176612373091812
13692,2.1764534034472685
13693,2.176294457021836
13694,2.176135533810428
13695,2.175976633807959
13696,2.1758177570093458
13697,2.1756589034095057
13698,2.175500073003358
13699,2.175341265785824
13700,2.1751824817518246
13701,2.175023720896285
13702,2.174864983214129
13703,2.1747062687002847
13704,2.1745475773496787
13705,2.174388909157242
13706,2.1742302641179045
13707,2.1740716422265995
13708,2.1739130434782608
13709,2.1737544678678242
13710,2.173595915390226
13711,2.1734373860404057
13712,2.173278879813302
13713,2.1731203967038577
13714,2.1729619367070145
13715,2.172803499817718
13716,2.1726450860309128
13717,2.172486695341547
13718,2.172328327744569
13719,2.1721699832349297
13720,2.17201166180758
13721,2.171853363457474
13722,2.1716950881795656
13723,2.1715368359688116
13724,2.171378606820169
13725,2.1712204007285973
13726,2.171062217689057
13727,2.1709040576965104
13728,2.1707459207459205
13729,2.170587806832253
13730,2.1704297159504735
13731,2.17027164809555
13732,2.1701136032624526
13733,2.1699555814461515
13734,2.1697975826416194
13735,2.1696396068438295
13736,2.1694816540477575
13737,2.1693237242483803
13738,2.1691658174406756
13739,2.169007933619623
13740,2.1688500727802036
13741,2.1686922349174003
13742,2.168534420026197
13743,2.168376628101579
13744,2.168218859138533
13745,2.168061113132048
13746,2.167903390077113
13747,2.1677456899687204
13748,2.167588012801862
13749,2.1674303585715324
13750,2.1672727272727275
13751,2.1671151189004436
13752,2.16695753344968
13753,2.1667999709154366
13754,2.166642431292715
13755,2.1664849145765177
13756,2.1663274207618493
13757,2.166169949843716
13758,2.1660125018171246
13759,2.165855076677084
13760,2.1656976744186047
13761,2.1655402950366978
13762,2.165382938526377
13763,2.1652256048826564
13764,2.165068294100552
13765,2.164911006175082
13766,2.164753741101264
13767,2.1645964988741193
13768,2.1644392794886693
13769,2.1642820829399376
13770,2.1641249092229486
13771,2.163967758332728
13772,2.1638106302643045
13773,2.163653525012706
13774,2.1634964425729635
13775,2.163339382940109
13776,2.1631823461091755
13777,2.1630253320751978
13778,2.1628683408332123
13779,2.162711372378257
13780,2.1625544267053702
13781,2.162397503809593
13782,2.162240603685967
13783,2.1620837263295365
13784,2.1619268717353455
13785,2.1617700398984403
13786,2.1616132308138694
13787,2.161456444476681
13788,2.1612996808819265
13789,2.161142940024657
13790,2.1609862218999276
13791,2.1608295265027917
13792,2.160672853828306
13793,2.160516203871529
13794,2.160359576627519
13795,2.1602029720913376
13796,2.160046390258046
13797,2.1598898311227077
13798,2.1597332946803887
13799,2.159576780926154
13800,2.1594202898550723
13801,2.159263821462213
13802,2.159107375742646
13803,2.158950952691444
13804,2.15879455230368
13805,2.1586381745744294
13806,2.1584818194987685
13807,2.1583254870717754
13808,2.1581691772885283
13809,2.158012890144109
13810,2.157856625633599
13811,2.157700383752082
13812,2.1575441644946425
13813,2.157387967856367
13814,2.157231793832344
13815,2.157075642417662
13816,2.1569195136074115
13817,2.156763407396685
13818,2.156607323780576
13819,2.156451262754179
13820,2.1562952243125904
13821,2.156139208450908
13822,2.155983215164231
13823,2.15582724444766
13824,2.1556712962962963
13825,2.155515370705244
13826,2.155359467669608
13827,2.155203587184494
13828,2.1550477292450103
13829,2.154891893846265
13830,2.1547360809833696
13831,2.154580290651435
13832,2.1544245228455754
13833,2.154268777560905
13834,2.15411305479254
13835,2.1539573545355983
13836,2.153801676785198
13837,2.1536460215364603
13838,2.1534903887845065
13839,2.1533347785244596
13840,2.153179190751445
13841,2.153023625460588
13842,2.152868082647016
13843,2.1527125623058585
13844,2.152557064432245
13845,2.1524015890213075
13846,2.1522461360681784
13847,2.152090705567993
13848,2.151935297515887
13849,2.151779911906997
13850,2.151624548736462
13851,2.151469207999422
13852,2.1513138896910196
13853,2.1511585938063957
13854,2.151003320340696
13855,2.1508480692890655
13856,2.1506928406466512
13857,2.150537634408602
13858,2.150382450570068
13859,2.1502272891261995
13860,2.15007215007215
13861,2.1499170334030735
13862,2.149761939114125
13863,2.1496068672004616
13864,2.149451817657242
13865,2.149296790479625
13866,2.1491417856627724
13867,2.148986803201846
13868,2.1488318430920104
13869,2.1486769053284305
13870,2.1485219899062726
13871,2.148367096820705
13872,2.148212226066897
13873,2.1480573776400202
13874,2.1479025515352457
13875,2.1477477477477476
13876,2.147592966272701
13877,2.147438207105282
13878,2.147283470240669
13879,2.1471287556740397
13880,2.1469740634005765
13881,2.14681939341546
13882,2.146664745713874
13883,2.1465101202910035
13884,2.146355517142034
13885,2.1462009362621535
13886,2.1460463776465506
13887,2.1458918412904153
13888,2.14573732718894
13889,2.145582835337317
13890,2.1454283657307416
13891,2.1452739183644085
13892,2.1451194932335156
13893,2.1449650903332613
13894,2.1448107096588456
13895,2.1446563512054695
13896,2.144502014968336
13897,2.1443477009426495
13898,2.144193409123615
13899,2.144039139506439
13900,2.143884892086331
13901,2.1437306668584992
13902,2.143576463818156
13903,2.143422282960512
13904,2.1432681242807825
13905,2.143113987774182
13906,2.142959873435927
13907,2.1428057812612353
13908,2.1426517112453265
13909,2.1424976633834207
13910,2.1423436376707405
13911,2.142189634102509
13912,2.1420356526739504
13913,2.141881693380292
13914,2.1417277562167603
13915,2.1415738411785843
13916,2.1414199482609946
13917,2.1412660774592225
13918,2.141112228768501
13919,2.140958402184065
13920,2.1408045977011496
13921,2.140650815314992
13922,2.1404970550208304
13923,2.140343316813905
13924,2.140189600689457
13925,2.140035906642729
13926,2.1398822346689643
13927,2.139728584763409
13928,2.1395749569213094
13929,2.139421351137914
13930,2.139267767408471
13931,2.139114205728232
13932,2.138960666092449
13933,2.1388071484963755
13934,2.1386536529352664
13935,2.1385001794043776
13936,2.1383467278989667
13937,2.138193298414293
13938,2.1380398909456164
13939,2.1378865054881984
13940,2.1377331420373027
13941,2.137579800588193
13942,2.1374264811361354
13943,2.1372731836763967
13944,2.1371199082042454
13945,2.1369666547149517
13946,2.136813423203786
13947,2.1366602136660213
13948,2.1365070260969317
13949,2.1363538604917913
13950,2.1362007168458783
13951,2.1360475951544693
13952,2.135894495412844
13953,2.135741417616283
13954,2.135588361760069
13955,2.135435327839484
13956,2.1352823158498135
13957,2.1351293257863437
13958,2.1349763576443617
13959,2.134823411419156
13960,2.134670487106017
13961,2.1345175847002364
13962,2.1343647041971066
13963,2.1342118455919215
13964,2.134059008879977
13965,2.13390619405657
13966,2.1337534011169983
